Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
CNN_DailyMail_Entry_98.txt,0.4282655246252677,0.7733492822966506,0.47109207708779444,0.72,2.8214285714285716,0.21428571428571427,4.0,0.6666666666666666,0.6014084507042253,0.571830985915493
CNN_DailyMail_Entry_80.txt,0.6331360946745562,0.8561666666666671,0.5739644970414202,0.7009345794392523,1.2222222222222223,0.0,6.5,2.0,0.6278409090909091,0.7192982456140351
CNN_DailyMail_Entry_84.txt,0.4857142857142857,0.7767115902964966,0.5333333333333333,0.75,0.625,0.125,2.0,1.5,0.5920471281296024,0.6837606837606838
CNN_DailyMail_Entry_74.txt,0.3834519572953737,0.7910883720930217,0.4928825622775801,0.8097447795823666,1.3333333333333333,0.28888888888888886,4.0,1.0,0.5652741514360313,0.4080717488789238
CNN_DailyMail_Entry_75.txt,0.5413533834586466,0.7802380952380953,0.5939849624060151,0.6944444444444444,0.6,0.0,3.5,1.0,0.5939597315436241,0.7861271676300579
CNN_DailyMail_Entry_6.txt,0.4346153846153846,0.7864118895966029,0.5384615384615384,0.7477876106194691,0.9354838709677419,0.45161290322580644,8.5,1.5,0.5032119914346895,0.4328238133547868
CNN_DailyMail_Entry_97.txt,0.5325670498084292,0.7956603773584912,0.4827586206896552,0.6690647482014388,0.9090909090909091,1.9090909090909092,1.6666666666666667,1.6666666666666667,0.75,0.8384401114206128
CNN_DailyMail_Entry_47.txt,0.5193548387096775,0.8192337164750961,0.5290322580645161,0.7329192546583851,0.5714285714285714,0.21428571428571427,2.5,1.0,0.744578313253012,0.6134453781512605
CNN_DailyMail_Entry_114.txt,0.5805369127516778,0.8267469879518069,0.610738255033557,0.7456647398843931,0.42105263157894735,0.15789473684210525,1.3333333333333333,0.3333333333333333,0.6005221932114883,0.7241379310344828
CNN_DailyMail_Entry_27.txt,0.5,0.7941754385964921,0.5029940119760479,0.7425149700598802,0.23809523809523808,0.2857142857142857,1.0,0.0,0.7978142076502732,0.5867208672086721
CNN_DailyMail_Entry_9.txt,0.5617283950617284,0.8293818181818191,0.558641975308642,0.7637362637362637,0.5714285714285714,0.21428571428571427,3.0,0.0,0.750561797752809,0.7083333333333334
